contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry,timestamp
AAPL251219C00280000,2025-11-07 20:59:38+00:00,280.0,4.35,4.25,4.4,-0.6199999,-12.474848,1906.0,23284,0.24597921997070313,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00285000,2025-11-07 20:59:54+00:00,285.0,3.0,2.9,3.05,-0.54999995,-15.492956,994.0,12617,0.24341576904296874,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00290000,2025-11-07 20:50:44+00:00,290.0,2.04,1.96,2.06,-0.3900001,-16.049387,1756.0,12831,0.2417068017578125,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00295000,2025-11-07 20:50:44+00:00,295.0,1.32,1.33,1.38,-0.29999995,-18.518515,358.0,14114,0.24182887084960938,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00300000,2025-11-07 20:59:47+00:00,300.0,0.9,0.88,0.91,-0.21000004,-18.918922,2675.0,41404,0.24243921630859372,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00305000,2025-11-07 20:52:50+00:00,305.0,0.6,0.57,0.62,-0.14999998,-19.999998,31839.0,1963,0.24597921997070313,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00310000,2025-11-07 20:48:35+00:00,310.0,0.39,0.38,0.41,-0.16000003,-29.090914,79.0,9775,0.24829853271484376,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00315000,2025-11-07 20:48:35+00:00,315.0,0.27,0.25,0.28,-0.07999998,-22.857138,1325.0,2951,0.2524488818359375,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00320000,2025-11-07 20:52:50+00:00,320.0,0.17,0.17,0.19,-0.060000002,-26.086956,106.0,9432,0.2563550927734375,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00325000,2025-11-07 20:59:01+00:00,325.0,0.13,0.11,0.13,-0.10000001,-43.478264,11.0,2553,0.2602613037109375,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00330000,2025-11-07 20:47:02+00:00,330.0,0.08,0.08,0.1,-0.04,-33.333336,41.0,9058,0.26856200195312496,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00335000,2025-11-07 16:56:53+00:00,335.0,0.09,0.05,0.08,-0.029999994,-24.999996,15.0,334,0.27735097656249996,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00340000,2025-11-07 20:56:41+00:00,340.0,0.06,0.04,0.06,-0.010000002,-14.285716,120.0,3694,0.28321029296874994,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00345000,2025-11-07 16:59:48+00:00,345.0,0.04,0.03,0.05,-0.030000001,-42.857143,4.0,478,0.2929758203124999,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00350000,2025-11-07 20:44:19+00:00,350.0,0.03,0.03,0.04,-0.01,-25.0,91.0,4677,0.3007882421875,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00360000,2025-11-06 20:59:04+00:00,360.0,0.03,0.02,0.12,0.0,0.0,42.0,2947,0.3715883154296875,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00370000,2025-11-07 19:29:27+00:00,370.0,0.02,0.01,0.03,-0.01,-33.333336,6.0,5753,0.3437565625,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00380000,2025-11-07 18:09:58+00:00,380.0,0.01,0.0,0.02,-0.01,-50.0,146.0,1719,0.35547519531249994,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00390000,2025-11-07 19:19:03+00:00,390.0,0.01,0.01,0.03,0.0,0.0,72.0,1374,0.39453730468750003,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00400000,2025-11-07 18:11:20+00:00,400.0,0.01,0.0,0.01,0.0,0.0,8.0,12579,0.38281867187499996,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00410000,2025-10-31 14:37:31+00:00,410.0,0.01,0.0,0.21,0.0,0.0,1.0,3,0.5019581054687501,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00440000,2025-11-03 17:05:43+00:00,440.0,0.01,0.0,0.38,0.0,0.0,2.0,3,0.6132851171875001,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219C00450000,2025-11-06 19:16:39+00:00,450.0,0.01,0.0,0.03,0.0,0.0,1.0,125,0.5273484765625001,False,REGULAR,USD,call,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00005000,2025-11-03 19:43:26+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,4887,3.6250009375000003,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00010000,2025-06-25 15:51:44+00:00,10.0,0.01,0.0,0.01,0.0,0.0,5.0,89,2.93750265625,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00015000,2025-06-25 16:01:40+00:00,15.0,0.01,0.0,0.22,0.0,0.0,1.0,3,3.3828140429687497,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00020000,2025-10-07 19:35:04+00:00,20.0,0.01,0.0,0.01,0.0,0.0,14.0,53,2.3125042187499996,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00025000,2025-06-24 18:30:19+00:00,25.0,0.02,0.0,0.02,0.0,0.0,4.0,6,2.1875045312499997,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00030000,2025-06-24 14:46:12+00:00,30.0,0.02,0.0,0.02,0.0,0.0,7.0,153,2.031254921875,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00035000,2025-06-24 18:29:42+00:00,35.0,0.01,0.0,0.02,0.0,0.0,15.0,10,1.875000625,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00040000,2025-10-20 17:43:11+00:00,40.0,0.01,0.0,0.02,0.0,0.0,5.0,3050,1.75000125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00045000,2025-10-31 13:37:29+00:00,45.0,0.01,0.0,0.19,0.0,0.0,2.0,308,2.0273486816406248,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00050000,2025-10-29 17:21:06+00:00,50.0,0.01,0.0,0.1,0.0,0.0,17.0,6844,1.7890635546875,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00055000,2025-09-17 15:46:59+00:00,55.0,0.01,0.0,0.11,0.0,0.0,50.0,627,1.703126484375,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00060000,2025-09-10 15:33:55+00:00,60.0,0.02,0.0,0.21,0.0,0.0,1.0,733,1.72265763671875,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00065000,2025-09-19 17:44:33+00:00,65.0,0.01,0.0,0.01,0.0,0.0,1.0,2196,1.2500037499999999,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00070000,2025-11-06 16:58:00+00:00,70.0,0.01,0.0,0.21,0.0,0.0,2.0,1275,1.5507834960937497,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00075000,2025-10-07 16:34:12+00:00,75.0,0.01,0.0,0.02,0.0,0.0,135.0,3653,1.1875040625,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00080000,2025-10-31 13:37:29+00:00,80.0,0.02,0.0,0.26,0.0,0.0,2.0,2420,1.43359658203125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00085000,2025-10-17 13:37:29+00:00,85.0,0.01,0.0,0.21,0.0,0.0,1.0,1879,1.3320345898437496,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00090000,2025-10-27 16:41:24+00:00,90.0,0.01,0.0,0.04,0.0,0.0,3.0,1885,1.0781296093750001,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00095000,2025-10-31 13:36:45+00:00,95.0,0.01,0.0,0.2,0.0,0.0,7.0,1688,1.203128984375,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00100000,2025-11-07 20:28:21+00:00,100.0,0.01,0.0,0.02,0.0,0.0,5.0,3581,0.92187578125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00105000,2025-11-07 20:28:35+00:00,105.0,0.01,0.0,0.14,0.0,0.0,3.0,944,1.05078599609375,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00110000,2025-11-07 18:36:15+00:00,110.0,0.01,0.01,0.22,0.0,0.0,5.0,2371,1.05859845703125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00115000,2025-11-06 19:06:06+00:00,115.0,0.02,0.01,0.22,0.0,0.0,3.0,2435,1.009770576171875,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00120000,2025-10-28 18:31:44+00:00,120.0,0.01,0.01,0.1,0.0,0.0,4.0,4703,0.8867198828124999,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00125000,2025-11-03 19:16:26+00:00,125.0,0.02,0.01,0.22,0.0,0.0,7.0,2252,0.9160164648437501,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00130000,2025-11-06 18:50:05+00:00,130.0,0.01,0.0,0.13,0.0,0.0,1.0,3625,0.8183611914062499,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00135000,2025-11-06 16:14:25+00:00,135.0,0.02,0.0,0.2,0.0,0.0,69.0,750,0.8164080859374999,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00140000,2025-11-06 18:05:59+00:00,140.0,0.03,0.01,0.13,0.0,0.0,6.0,2957,0.7460962890625,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00145000,2025-11-07 19:19:51+00:00,145.0,0.03,0.01,0.09,0.0,0.0,4.0,3443,0.6835969140625001,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00150000,2025-11-07 19:06:19+00:00,150.0,0.03,0.03,0.08,0.0,0.0,3.0,4207,0.6562534375000001,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00155000,2025-11-07 19:20:31+00:00,155.0,0.04,0.03,0.05,0.01,33.333336,700.0,3560,0.6015664843750002,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00160000,2025-11-07 17:24:21+00:00,160.0,0.05,0.03,0.14,0.010000002,25.000006,5.0,5917,0.6171913281250001,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00165000,2025-11-06 19:10:03+00:00,165.0,0.04,0.04,0.06,0.01,33.333336,2.0,11917,0.5507857421875001,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00170000,2025-11-07 16:08:39+00:00,170.0,0.05,0.05,0.07,0.010000002,25.000006,101.0,14854,0.5293015820312501,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00175000,2025-11-07 20:36:23+00:00,175.0,0.07,0.07,0.08,0.010000002,16.66667,227.0,10816,0.5117236328125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00180000,2025-11-07 20:47:02+00:00,180.0,0.08,0.08,0.1,0.0,0.0,35.0,12818,0.49707534179687507,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00185000,2025-11-07 20:27:16+00:00,185.0,0.1,0.1,0.11,0.009999998,11.111108,39.0,6826,0.4726615234375,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00190000,2025-11-07 20:33:00+00:00,190.0,0.13,0.11,0.13,0.029999994,29.999992,159.0,12449,0.45117736328125,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00195000,2025-11-07 20:23:05+00:00,195.0,0.16,0.13,0.15,0.030000001,23.076925,65.0,16990,0.428716650390625,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00200000,2025-11-07 20:27:09+00:00,200.0,0.18,0.16,0.18,0.030000001,20.0,130.0,22318,0.40918559570312496,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00205000,2025-11-07 20:26:28+00:00,205.0,0.23,0.2,0.22,0.049999997,27.777777,11.0,8458,0.39014281738281253,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00210000,2025-11-07 20:51:20+00:00,210.0,0.26,0.25,0.27,0.00999999,3.9999962,95.0,8294,0.3715883154296875,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00215000,2025-11-07 20:48:49+00:00,215.0,0.34,0.32,0.34,0.00999999,3.0303,91.0,11889,0.35425450439453116,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00220000,2025-11-07 20:53:04+00:00,220.0,0.44,0.41,0.43,0.06999999,18.918917,538.0,16084,0.3371648315429688,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00225000,2025-11-07 20:41:03+00:00,225.0,0.56,0.53,0.56,0.00999999,1.8181801,92.0,11114,0.3215399877929687,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00230000,2025-11-07 20:51:33+00:00,230.0,0.75,0.72,0.75,0.100000024,15.384619,137.0,22790,0.30762411132812495,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00235000,2025-11-07 20:52:56+00:00,235.0,1.03,0.97,1.01,0.07999998,8.421051,181.0,9298,0.2941965112304687,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00240000,2025-11-07 20:59:46+00:00,240.0,1.36,1.33,1.4,0.08000004,6.250004,1273.0,11063,0.2829661547851562,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00245000,2025-11-07 20:57:56+00:00,245.0,1.87,1.84,1.91,0.029999971,1.6304333,592.0,6526,0.2708813146972656,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00250000,2025-11-07 20:58:44+00:00,250.0,2.59,2.56,2.64,0.089999914,3.5999966,1639.0,11708,0.26050544189453123,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00255000,2025-11-07 20:54:40+00:00,255.0,3.65,3.55,3.65,0.20000005,5.7971025,2873.0,5993,0.251411294555664,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00260000,2025-11-07 20:55:40+00:00,260.0,4.95,4.85,5.0,0.25,5.319149,561.0,6375,0.24292749267578123,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00265000,2025-11-07 20:58:34+00:00,265.0,6.65,6.6,6.75,0.28999996,4.5597477,1127.0,11181,0.23480989807128905,False,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00270000,2025-11-07 20:59:25+00:00,270.0,8.88,8.8,9.05,0.3800001,4.4705896,1398.0,3775,0.22962196166992188,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00275000,2025-11-07 20:59:39+00:00,275.0,11.69,11.55,11.75,0.6399994,5.7918496,245.0,1396,0.22217574707031246,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00280000,2025-11-07 20:06:55+00:00,280.0,14.95,14.75,15.05,1.5500002,11.567165,32.0,661,0.21826953613281247,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00285000,2025-11-07 19:54:20+00:00,285.0,19.35,18.1,19.0,3.1800003,19.66605,179.0,1874,0.22248091979980467,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00290000,2025-11-07 19:36:48+00:00,290.0,23.3,22.6,23.2,1.5,6.880734,272.0,392,0.22480023254394527,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00295000,2025-11-07 20:20:09+00:00,295.0,28.35,26.85,28.25,3.3999996,13.627252,120.0,236,0.2589795782470704,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00300000,2025-11-07 19:03:28+00:00,300.0,31.2,31.75,32.85,1.4000015,4.697992,220.0,161,0.26782958740234375,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00305000,2025-11-05 18:33:01+00:00,305.0,35.2,35.45,38.3,0.0,0.0,10.0,10,0.32080757324218745,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00310000,2025-11-04 17:35:02+00:00,310.0,40.12,40.35,43.3,0.0,0.0,1.0,13,0.348639326171875,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00315000,2025-10-31 16:01:17+00:00,315.0,44.1,45.25,48.35,0.0,0.0,1.0,1,0.37842418457031246,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00320000,2025-11-04 15:16:35+00:00,320.0,51.72,50.35,53.1,0.0,0.0,1.0,1,0.3891662646484375,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00330000,2025-09-19 19:50:00+00:00,330.0,84.55,60.35,63.1,0.0,0.0,11.0,0,0.4376276940917969,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00350000,2025-11-06 15:37:46+00:00,350.0,78.2,80.35,83.25,0.0,0.0,3.0,3,0.5378464184570313,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00360000,2025-05-15 19:46:41+00:00,360.0,149.64,161.95,165.0,0.0,0.0,,0,2.7770416316223145,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00370000,2025-10-23 15:52:15+00:00,370.0,109.9,100.35,103.25,0.0,0.0,,1,0.6196327099609377,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00390000,2025-10-20 14:37:27+00:00,390.0,130.1,120.3,123.25,0.0,0.0,,0,0.5014698291015626,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL251219P00400000,2025-10-10 16:55:57+00:00,400.0,152.25,130.3,133.25,0.0,0.0,6.0,0,0.5297898583984376,True,REGULAR,USD,put,AAPL,2025-12-19,2025-11-09 05:50:26.240048
AAPL260116C00005000,2025-11-07 20:25:47+00:00,5.0,262.35,262.05,264.6,-4.100006,-1.5387524,40.0,22,5.626956091308593,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00010000,2025-11-07 15:02:27+00:00,10.0,260.75,256.55,260.1,0.75,0.28846154,1.0,1,4.691410385742188,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00015000,2025-11-07 20:25:47+00:00,15.0,252.05,252.45,254.4,-4.4999847,-1.7540382,80.0,43,3.5468761328125,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00020000,2025-11-07 20:25:47+00:00,20.0,247.35,247.55,249.35,-1.6299896,-0.6546669,80.0,37,3.1162131469726564,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00025000,2025-11-06 18:50:15+00:00,25.0,246.68,242.2,245.1,0.0,0.0,1.0,14,2.2460981347656244,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00030000,2025-11-05 20:21:43+00:00,30.0,239.99,236.7,240.2,0.0,0.0,2.0,140,2.93750265625,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00035000,2025-10-01 16:47:36+00:00,35.0,221.72,231.75,235.15,0.0,0.0,1.0,43,2.701175122070312,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00040000,2025-10-24 15:56:09+00:00,40.0,223.28,226.8,230.2,0.0,0.0,2.0,29,1.484377578125,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00045000,2025-09-19 14:46:56+00:00,45.0,197.13,221.85,225.25,0.0,0.0,1.0,92,1.5312523437499999,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00050000,2025-11-07 20:54:58+00:00,50.0,218.25,217.85,219.6,4.6900024,2.1961055,6.0,1354,1.650392373046875,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00055000,2025-11-06 19:20:20+00:00,55.0,217.26,211.95,215.4,0.0,0.0,19.0,292,1.5156274218749999,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00060000,2025-08-12 16:21:08+00:00,60.0,171.17,0.0,0.0,0.0,0.0,1.0,379,1.0000000000000003e-05,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00065000,2025-10-24 14:33:27+00:00,65.0,196.6,202.0,205.4,0.0,0.0,1.0,82,1.3779327978515623,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00070000,2025-10-15 16:43:18+00:00,70.0,180.48,197.05,200.55,0.0,0.0,45.0,172,1.37109689453125,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00075000,2025-10-01 16:48:19+00:00,75.0,182.23,192.1,195.5,0.0,0.0,2.0,268,1.3027378613281246,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00080000,2025-11-06 18:54:50+00:00,80.0,192.28,188.15,189.85,0.0,0.0,147.0,499,1.3261752441406247,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00085000,2025-11-07 19:15:38+00:00,85.0,184.0,182.7,185.7,-3.25,-1.7356476,28.0,230,1.3266635229492185,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00090000,2025-11-06 18:52:26+00:00,90.0,182.3,177.25,180.75,0.0,0.0,16.0,214,1.2036172631835935,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00095000,2025-11-06 18:52:40+00:00,95.0,177.5,172.8,175.8,0.0,0.0,7.0,105,1.2314491552734375,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00100000,2025-11-07 20:01:57+00:00,100.0,168.65,168.3,170.0,-5.3400116,-3.0691483,9.0,1978,1.1376996240234376,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00105000,2025-10-23 16:22:34+00:00,105.0,156.55,162.9,165.8,0.0,0.0,20.0,200,1.1328168359375002,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00110000,2025-10-20 16:23:49+00:00,110.0,154.12,157.65,160.85,0.0,0.0,1.0,358,1.0595750146484377,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00115000,2025-11-05 20:03:19+00:00,115.0,155.72,152.5,155.9,0.0,0.0,5.0,296,1.000005,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00120000,2025-11-04 19:35:29+00:00,120.0,151.37,148.5,150.2,0.0,0.0,2.0,798,0.9848634326171876,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00125000,2025-11-07 18:49:52+00:00,125.0,144.1,143.5,145.3,18.850006,15.049905,2.0,726,0.9487309814453124,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00130000,2025-11-07 18:53:20+00:00,130.0,138.79,138.6,140.15,-2.680008,-1.8944001,1.0,616,0.9008798974609374,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00135000,2025-11-07 20:41:03+00:00,135.0,134.0,132.7,136.1,-2.050003,-1.5068011,5.0,304,0.8630384790039063,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00140000,2025-11-04 19:35:29+00:00,140.0,129.7,128.8,130.2,-1.9000092,-1.4437759,34.0,939,0.8378922460937499,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00145000,2025-11-05 14:39:51+00:00,145.0,127.52,122.8,125.2,3.369995,2.7144544,1.0,376,0.711916943359375,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00150000,2025-11-07 20:39:32+00:00,150.0,119.51,119.15,120.25,-3.2399979,-2.6395094,131.0,57574,0.7856466748046875,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00155000,2025-11-07 17:04:03+00:00,155.0,115.31,114.15,115.4,-1.9900055,-1.6965094,2.0,2249,0.7561059545898439,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00160000,2025-11-07 15:54:35+00:00,160.0,112.5,109.3,110.3,-0.3899994,-0.3454685,24.0,10419,0.7211941943359376,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
AAPL260116C00165000,2025-11-07 17:55:51+00:00,165.0,105.15,104.35,105.4,-2.75,-2.548656,11.0,6205,0.692385888671875,True,REGULAR,USD,call,AAPL,2026-01-16,2025-11-09 05:50:26.587092
